sector,mediatype,chain,description
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.mediaType.detail,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.mediaType.detail,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.mediaType.hierarchyType,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.mediaType.hierarchyType,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.mediaType.hierarchyType,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.mediaType.lang,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.mediaType.lang,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.mediaType.lang,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.mediaType.literal,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.mediaType.literal,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.mediaType.literal,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.mediaType.literal[].href,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.mediaType.literal[].href,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.mediaType.literal[].href,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.mediaType.literal[].import,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.mediaType.literal[].import,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.mediaType.literal[].import,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.mediaType.literal[].lang,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.mediaType.literal[].lang,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.mediaType.literal[].lang,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.mediaType.literal[].relationType,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.mediaType.literal[].relationType,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.mediaType.literal[].relationType,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.mediaType.literal[].resource,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.mediaType.literal[].resource,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.mediaType.literal[].resource,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.mediaType.literal[].translated,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.mediaType.literal[].translated,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.mediaType.literal[].translated,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.mediaType.literal[].type,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.mediaType.literal[].type,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.mediaType.literal[].type,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.mediaType.literal[].typeUri,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.mediaType.literal[].typeUri,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.mediaType.literal[].typeUri,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.mediaType.literal[].value,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.mediaType.literal[].value,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.mediaType.literal[].value,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.mediaType.machineGenerated,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.mediaType.machineGenerated,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.mediaType.machineGenerated,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.mediaType.standardised,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.mediaType.standardised,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.mediaType.standardised,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.mediaType.synonym,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.mediaType.synonym,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.mediaType.synonym,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.mediaType.translated,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.mediaType.translated,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.mediaType.translated,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.mediaType.type,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.mediaType.type,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.mediaType.type,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.mediaType.typeAgent,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.mediaType.typeAgent,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.mediaType.typeAgent,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.mediaType.typeUri,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.mediaType.typeUri,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.mediaType.typeUri,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.metadataRights,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.metadataRights,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.metadataRights,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.monumentType,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.monumentType,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.monumentType,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.notes,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.notes,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.notes,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.objectGenre,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.objectGenre,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.objectGenre,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.objectType,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.objectType,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.objectType,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.objectViewDataprovider,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.objectViewDataprovider,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.objectViewDataprovider,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.origin,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.origin,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.origin,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.otherRights,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.otherRights,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.otherRights,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.otherTitles,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.otherTitles,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.otherTitles,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.preProvenance,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.preProvenance,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.preProvenance,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.project,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.project,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.project,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.properties,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.properties,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.properties,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.provenances,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.provenances,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.provenances,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.providerInfo,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.providerInfo,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.providerInfo,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.publicationDate,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.publicationDate,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.publicationDate,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.publisher,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.publisher,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.publisher,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.ranking,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.ranking,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.ranking,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.relatedLiterature,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.relatedLiterature,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.relatedLiterature,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.relatedObject,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.relatedObject,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.relatedObject,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.relatedObjectAndLiterature,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.relatedObjectAndLiterature,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.relatedObjectAndLiterature,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.relatedWork,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.relatedWork,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.relatedWork,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.rightsInformations,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.rightsInformations,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.rightsInformations,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.secondaryLiterature,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.secondaryLiterature,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.secondaryLiterature,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.series,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.series,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.series,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.significanceIndigenousContext,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.significanceIndigenousContext,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.significanceIndigenousContext,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.sourceRecord,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.sourceRecord,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.sourceRecord,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.sources,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.sources,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.sources,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.sponsorship,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.sponsorship,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.sponsorship,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.subject,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.subject,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.subject,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.subjectEvent,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.subjectEvent,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.subjectEvent,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.subjectWhat,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.subjectWhat,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.subjectWhat,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.subjectWhen,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.subjectWhen,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.subjectWhen,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.subjectWhere,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.subjectWhere,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.subjectWhere,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.subjectWho,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.subjectWho,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.subjectWho,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.tableOfContent,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.tableOfContent,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.tableOfContent,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.title,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.title,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.title,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.title[].href,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.title[].href,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.title[].href,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.title[].import,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.title[].import,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.title[].import,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.title[].lang,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.title[].lang,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.title[].lang,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.title[].relationType,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.title[].relationType,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.title[].relationType,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.title[].resource,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.title[].resource,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.title[].resource,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.title[].translated,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.title[].translated,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.title[].translated,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.title[].type,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.title[].type,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.title[].type,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.title[].typeUri,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.title[].typeUri,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.title[].typeUri,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.title[].value,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.title[].value,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.title[].value,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.type,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.type,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.type,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.typePortal,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.typePortal,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.typePortal,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.verified,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.verified,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.verified,
http://ddb.vocnet.org/sparte/sparte001,image,indexing-profile,
http://ddb.vocnet.org/sparte/sparte001,text,indexing-profile,
http://ddb.vocnet.org/sparte/sparte001,unknown,indexing-profile,
http://ddb.vocnet.org/sparte/sparte002,image,indexing-profile,
http://ddb.vocnet.org/sparte/sparte002,text,indexing-profile,
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile,
http://ddb.vocnet.org/sparte/sparte003,image,indexing-profile,
http://ddb.vocnet.org/sparte/sparte003,unknown,indexing-profile,
http://ddb.vocnet.org/sparte/sparte004,image,indexing-profile,
http://ddb.vocnet.org/sparte/sparte004,text,indexing-profile,
http://ddb.vocnet.org/sparte/sparte005,audio,indexing-profile,
http://ddb.vocnet.org/sparte/sparte005,image,indexing-profile,
http://ddb.vocnet.org/sparte/sparte006,image,indexing-profile,
http://ddb.vocnet.org/sparte/sparte006,unknown,indexing-profile,
http://ddb.vocnet.org/sparte/sparte001,image,indexing-profile.facet,
http://ddb.vocnet.org/sparte/sparte001,text,indexing-profile.facet,
http://ddb.vocnet.org/sparte/sparte001,unknown,indexing-profile.facet,
http://ddb.vocnet.org/sparte/sparte002,image,indexing-profile.facet,
http://ddb.vocnet.org/sparte/sparte002,text,indexing-profile.facet,
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.facet,
http://ddb.vocnet.org/sparte/sparte003,image,indexing-profile.facet,
http://ddb.vocnet.org/sparte/sparte003,unknown,indexing-profile.facet,
http://ddb.vocnet.org/sparte/sparte004,image,indexing-profile.facet,
http://ddb.vocnet.org/sparte/sparte004,text,indexing-profile.facet,
http://ddb.vocnet.org/sparte/sparte005,audio,indexing-profile.facet,
http://ddb.vocnet.org/sparte/sparte005,image,indexing-profile.facet,
http://ddb.vocnet.org/sparte/sparte006,image,indexing-profile.facet,
http://ddb.vocnet.org/sparte/sparte006,unknown,indexing-profile.facet,
http://ddb.vocnet.org/sparte/sparte001,image,indexing-profile.facet[].name,
http://ddb.vocnet.org/sparte/sparte001,text,indexing-profile.facet[].name,
http://ddb.vocnet.org/sparte/sparte001,unknown,indexing-profile.facet[].name,
http://ddb.vocnet.org/sparte/sparte002,image,indexing-profile.facet[].name,
http://ddb.vocnet.org/sparte/sparte002,text,indexing-profile.facet[].name,
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.facet[].name,
http://ddb.vocnet.org/sparte/sparte003,image,indexing-profile.facet[].name,
http://ddb.vocnet.org/sparte/sparte003,unknown,indexing-profile.facet[].name,
http://ddb.vocnet.org/sparte/sparte004,image,indexing-profile.facet[].name,
http://ddb.vocnet.org/sparte/sparte004,text,indexing-profile.facet[].name,
http://ddb.vocnet.org/sparte/sparte005,audio,indexing-profile.facet[].name,
http://ddb.vocnet.org/sparte/sparte005,image,indexing-profile.facet[].name,
http://ddb.vocnet.org/sparte/sparte006,image,indexing-profile.facet[].name,
http://ddb.vocnet.org/sparte/sparte006,unknown,indexing-profile.facet[].name,
http://ddb.vocnet.org/sparte/sparte001,image,indexing-profile.facet[].value,
http://ddb.vocnet.org/sparte/sparte001,text,indexing-profile.facet[].value,
http://ddb.vocnet.org/sparte/sparte001,unknown,indexing-profile.facet[].value,
http://ddb.vocnet.org/sparte/sparte002,image,indexing-profile.facet[].value,
http://ddb.vocnet.org/sparte/sparte002,text,indexing-profile.facet[].value,
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.facet[].value,
http://ddb.vocnet.org/sparte/sparte003,image,indexing-profile.facet[].value,
http://ddb.vocnet.org/sparte/sparte003,unknown,indexing-profile.facet[].value,
http://ddb.vocnet.org/sparte/sparte004,image,indexing-profile.facet[].value,
http://ddb.vocnet.org/sparte/sparte004,text,indexing-profile.facet[].value,
http://ddb.vocnet.org/sparte/sparte005,audio,indexing-profile.facet[].value,
http://ddb.vocnet.org/sparte/sparte005,image,indexing-profile.facet[].value,
http://ddb.vocnet.org/sparte/sparte006,image,indexing-profile.facet[].value,
http://ddb.vocnet.org/sparte/sparte006,unknown,indexing-profile.facet[].value,
http://ddb.vocnet.org/sparte/sparte001,image,indexing-profile.facet[].value[0],
http://ddb.vocnet.org/sparte/sparte001,text,indexing-profile.facet[].value[0],
http://ddb.vocnet.org/sparte/sparte001,unknown,indexing-profile.facet[].value[0],
http://ddb.vocnet.org/sparte/sparte002,image,indexing-profile.facet[].value[0],
http://ddb.vocnet.org/sparte/sparte002,text,indexing-profile.facet[].value[0],
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.facet[].value[0],
http://ddb.vocnet.org/sparte/sparte003,image,indexing-profile.facet[].value[0],
http://ddb.vocnet.org/sparte/sparte003,unknown,indexing-profile.facet[].value[0],
http://ddb.vocnet.org/sparte/sparte004,image,indexing-profile.facet[].value[0],
http://ddb.vocnet.org/sparte/sparte004,text,indexing-profile.facet[].value[0],
http://ddb.vocnet.org/sparte/sparte005,audio,indexing-profile.facet[].value[0],
http://ddb.vocnet.org/sparte/sparte005,image,indexing-profile.facet[].value[0],
http://ddb.vocnet.org/sparte/sparte006,image,indexing-profile.facet[].value[0],
http://ddb.vocnet.org/sparte/sparte006,unknown,indexing-profile.facet[].value[0],
http://ddb.vocnet.org/sparte/sparte001,text,indexing-profile.facet[].value[10],
http://ddb.vocnet.org/sparte/sparte001,unknown,indexing-profile.facet[].value[10],
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.facet[].value[10],
http://ddb.vocnet.org/sparte/sparte001,text,indexing-profile.facet[].value[11],
http://ddb.vocnet.org/sparte/sparte001,unknown,indexing-profile.facet[].value[11],
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.facet[].value[11],
http://ddb.vocnet.org/sparte/sparte001,text,indexing-profile.facet[].value[12],
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.facet[].value[12],
http://ddb.vocnet.org/sparte/sparte001,text,indexing-profile.facet[].value[13],
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.facet[].value[13],
http://ddb.vocnet.org/sparte/sparte001,text,indexing-profile.facet[].value[14],
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.facet[].value[14],
http://ddb.vocnet.org/sparte/sparte001,text,indexing-profile.facet[].value[15],
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.facet[].value[15],
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.facet[].value[16],
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.facet[].value[17],
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.facet[].value[18],
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.facet[].value[19],
http://ddb.vocnet.org/sparte/sparte001,image,indexing-profile.facet[].value[1],
http://ddb.vocnet.org/sparte/sparte001,text,indexing-profile.facet[].value[1],
http://ddb.vocnet.org/sparte/sparte001,unknown,indexing-profile.facet[].value[1],
http://ddb.vocnet.org/sparte/sparte002,image,indexing-profile.facet[].value[1],
http://ddb.vocnet.org/sparte/sparte002,text,indexing-profile.facet[].value[1],
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.facet[].value[1],
http://ddb.vocnet.org/sparte/sparte003,unknown,indexing-profile.facet[].value[1],
http://ddb.vocnet.org/sparte/sparte004,image,indexing-profile.facet[].value[1],
http://ddb.vocnet.org/sparte/sparte005,audio,indexing-profile.facet[].value[1],
http://ddb.vocnet.org/sparte/sparte005,image,indexing-profile.facet[].value[1],
http://ddb.vocnet.org/sparte/sparte006,image,indexing-profile.facet[].value[1],
http://ddb.vocnet.org/sparte/sparte006,unknown,indexing-profile.facet[].value[1],
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.facet[].value[20],
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.facet[].value[21],
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.facet[].value[22],
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.facet[].value[23],
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.facet[].value[24],
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.facet[].value[25],
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.facet[].value[26],
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.facet[].value[27],
http://ddb.vocnet.org/sparte/sparte001,image,indexing-profile.facet[].value[2],
http://ddb.vocnet.org/sparte/sparte001,text,indexing-profile.facet[].value[2],
http://ddb.vocnet.org/sparte/sparte001,unknown,indexing-profile.facet[].value[2],
http://ddb.vocnet.org/sparte/sparte002,image,indexing-profile.facet[].value[2],
http://ddb.vocnet.org/sparte/sparte002,text,indexing-profile.facet[].value[2],
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.facet[].value[2],
http://ddb.vocnet.org/sparte/sparte004,image,indexing-profile.facet[].value[2],
http://ddb.vocnet.org/sparte/sparte005,image,indexing-profile.facet[].value[2],
http://ddb.vocnet.org/sparte/sparte006,image,indexing-profile.facet[].value[2],
http://ddb.vocnet.org/sparte/sparte001,image,indexing-profile.facet[].value[3],
http://ddb.vocnet.org/sparte/sparte001,text,indexing-profile.facet[].value[3],
http://ddb.vocnet.org/sparte/sparte001,unknown,indexing-profile.facet[].value[3],
http://ddb.vocnet.org/sparte/sparte002,text,indexing-profile.facet[].value[3],
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.facet[].value[3],
http://ddb.vocnet.org/sparte/sparte006,image,indexing-profile.facet[].value[3],
http://ddb.vocnet.org/sparte/sparte001,image,indexing-profile.facet[].value[4],
http://ddb.vocnet.org/sparte/sparte001,text,indexing-profile.facet[].value[4],
http://ddb.vocnet.org/sparte/sparte001,unknown,indexing-profile.facet[].value[4],
http://ddb.vocnet.org/sparte/sparte002,text,indexing-profile.facet[].value[4],
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.facet[].value[4],
http://ddb.vocnet.org/sparte/sparte001,text,indexing-profile.facet[].value[5],
http://ddb.vocnet.org/sparte/sparte001,unknown,indexing-profile.facet[].value[5],
http://ddb.vocnet.org/sparte/sparte002,text,indexing-profile.facet[].value[5],
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.facet[].value[5],
http://ddb.vocnet.org/sparte/sparte001,text,indexing-profile.facet[].value[6],
http://ddb.vocnet.org/sparte/sparte001,unknown,indexing-profile.facet[].value[6],
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.facet[].value[6],
http://ddb.vocnet.org/sparte/sparte001,text,indexing-profile.facet[].value[7],
http://ddb.vocnet.org/sparte/sparte001,unknown,indexing-profile.facet[].value[7],
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.facet[].value[7],
http://ddb.vocnet.org/sparte/sparte001,text,indexing-profile.facet[].value[8],
http://ddb.vocnet.org/sparte/sparte001,unknown,indexing-profile.facet[].value[8],
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.facet[].value[8],
http://ddb.vocnet.org/sparte/sparte001,text,indexing-profile.facet[].value[9],
http://ddb.vocnet.org/sparte/sparte001,unknown,indexing-profile.facet[].value[9],
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.facet[].value[9],
http://ddb.vocnet.org/sparte/sparte001,image,indexing-profile.item-id,
http://ddb.vocnet.org/sparte/sparte001,text,indexing-profile.item-id,
http://ddb.vocnet.org/sparte/sparte001,unknown,indexing-profile.item-id,
http://ddb.vocnet.org/sparte/sparte002,image,indexing-profile.item-id,
http://ddb.vocnet.org/sparte/sparte002,text,indexing-profile.item-id,
http://ddb.vocnet.org/sparte/sparte002,unknown,indexing-profile.item-id,
http://ddb.vocnet.org/sparte/sparte003,image,indexing-profile.item-id,
http://ddb.vocnet.org/sparte/sparte003,unknown,indexing-profile.item-id,
http://ddb.vocnet.org/sparte/sparte004,image,indexing-profile.item-id,
http://ddb.vocnet.org/sparte/sparte004,text,indexing-profile.item-id,
http://ddb.vocnet.org/sparte/sparte005,audio,indexing-profile.item-id,
http://ddb.vocnet.org/sparte/sparte005,image,indexing-profile.item-id,
http://ddb.vocnet.org/sparte/sparte006,image,indexing-profile.item-id,
