entity_type,json_key,edm_prefix,edm_iri,record_count,coverage_pct,rda_iri,rda_label,wemi_level,match_method,in_mocho
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20438,has storyteller collective agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20439,has speaker collective agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20440,has instructor collective agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20441,has singer collective agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20442,has conductor collective agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20443,has voice actor collective agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20444,has mixing engineer collective agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20445,has recording engineer collective agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20446,has letterer collective agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20447,has presenter collective agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20448,has creator collective agent of expression,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20449,has editor collective agent of moving image work,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20450,has production designer collective agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20451,has minute taker collective agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20452,has dubbing director collective agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20453,has animator collective agent,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20454,has choral conductor corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20455,has interviewer corporate body of expression,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20456,has editor corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20457,has draftsman corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20458,has colourist corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20459,has makeup artist corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20460,has musical director corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20461,has sound designer corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20462,has lighting designer corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20463,has costume designer corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20464,has translator corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20465,has reviser corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20466,has audio engineer corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20467,has DJ corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20468,has art director corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20469,has performer corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20470,has court reporter corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20471,has software developer corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20472,has interviewee corporate body of expression,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20473,has restorationist corporate body of expression,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20474,has censor corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20475,has abridger corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20476,has recordist corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20477,has transcriber corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20478,has special effects provider corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20479,has visual effects provider corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20480,has music programmer corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20481,has onscreen participant corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20482,has stage director corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20483,has arranger corporate body of music,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20484,has contributor corporate body to performance,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20485,has contributor corporate body to amalgamation,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20486,has instrumental conductor corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20487,has actor corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20488,has onscreen presenter corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20489,has dancer corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20490,has host corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20491,has moderator corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20492,has puppeteer corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20493,has panelist corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20494,has instrumentalist corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20495,has commentator corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20496,has narrator corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20497,has storyteller corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20498,has speaker corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20499,has instructor corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20500,has singer corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20501,has conductor corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20502,has voice actor corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20503,has mixing engineer corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20504,has recording engineer corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20505,has letterer corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20506,has presenter corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20507,has creator corporate body of expression,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20508,has editor corporate body of moving image work,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20509,has production designer corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20510,has minute taker corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20511,has dubbing director corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20512,has animator corporate body,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20513,has choral conductor family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20514,has interviewer family of expression,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20515,has editor family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20516,has draftsman family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20517,has colourist family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20518,has makeup artist family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20519,has musical director family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20520,has sound designer family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20521,has lighting designer family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20522,has costume designer family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20523,has translator family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20524,has reviser family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20525,has audio engineer family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20526,has DJ family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20527,has art director family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20528,has performer family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20529,has court reporter family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20530,has software developer family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20531,has interviewee family of expression,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20532,has restorationist family of expression,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20533,has censor family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20534,has abridger family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20535,has recordist family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20536,has transcriber family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20537,has special effects provider family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20538,has visual effects provider family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20539,has music programmer family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20540,has onscreen participant family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20541,has stage director family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20542,has arranger family of music,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20543,has contributor family to performance,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20544,has contributor family to amalgamation,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20545,has instrumental conductor family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20546,has actor family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20547,has onscreen presenter family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20548,has dancer family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20549,has host family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20550,has moderator family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20551,has puppeteer family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20552,has panelist family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20553,has instrumentalist family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20554,has commentator family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20555,has narrator family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20556,has storyteller family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20557,has speaker family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20558,has instructor family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20559,has singer family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20560,has conductor family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20562,has mixing engineer family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20563,has recording engineer family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20564,has letterer family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20565,has presenter family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20566,has creator family of expression,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20567,has editor family of moving image work,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20568,has production designer family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20569,has minute taker family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20570,has dubbing director family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/e/P20571,has animator family,Expression,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/i/P40012,has illuminator agent,Item,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/i/P40014,has inscriber,Item,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/i/P40024,has restorationist agent of item,Item,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/i/P40093,has modifier agent,Item,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/i/P40100,has illuminator person,Item,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/i/P40111,has restorationist person of item,Item,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/i/P40112,has modifier person,Item,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/i/P40116,has illuminator collective agent,Item,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/i/P40127,has restorationist collective agent of item,Item,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/i/P40128,has modifier collective agent,Item,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/i/P40132,has illuminator corporate body,Item,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/i/P40143,has restorationist corporate body of item,Item,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/i/P40144,has modifier corporate body,Item,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/i/P40148,has illuminator family,Item,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/i/P40159,has restorationist family of item,Item,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/i/P40160,has modifier family,Item,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/m/P30311,has contributor agent of music,Manifestation,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/m/P30315,has contributor agent of cartography,Manifestation,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/m/P30316,has contributor agent of choreography,Manifestation,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/m/P30321,has contributor agent of still image,Manifestation,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/m/P30326,has contributor agent of moving image,Manifestation,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/m/P30327,has contributor agent to aggregate,Manifestation,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/m/P30328,has contributor agent of text,Manifestation,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/m/P30331,has contributor agent of speech,Manifestation,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/m/P30332,has contributor agent of object,Manifestation,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/m/P30333,has contributor agent of computer content,Manifestation,via_dct_map,True
ProvidedCHO,contributor,dc,http://purl.org/dc/elements/1.1/contributor,30251,26.21,http://rdaregistry.info/Elements/m/P30336,has contributor person to aggregate,Manifestation,via_dct_map,True
