mediatype,sector,dc_type_de,count
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Tagebuch 1829-1832,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Briefsammlung 1765-1767,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Zeittafel,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Briefsammlung 1814-1818,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Biographien für Kinder und Jugendliche,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Briefsammlung 1790-1828,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Lieder und Songs für Kinder und Jugendliche,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Bilderbuch,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Literaturbericht 1960-1984,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Briefsammlung 1780-1808,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Reisebericht 1987,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Lesebuch,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Biographie 1831,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,"Krimis, Thriller, Spionage",1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Briefsammlung 1788-1799,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Übungssammlung,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Reisebericht 1819,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Werkverzeichnis 1979-2001,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Ausstellung 1995,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Kongress 2001,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Drehbuch,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Reisebericht 1777-1784,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Kongress 1987,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Reisebericht 1750-1850,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte003,Baudenkmal,10
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte003,Straße,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte003,Einzeldenkmal,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte003,Wohnhausgruppe,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte003,Landhausgruppe,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte003,Corps de Logis,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte004,Archivale,27
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte004,Vorzeichnung,9
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte004,Skizze,5
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte004,Folge,2
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte004,Zeichnung,2
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte004,Studie,2
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte004,Wohnhaus,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte004,Zyklus,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte004,Fotografie,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte004,Druck,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte004,Supraporte,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte004,Sockel,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte005,Fotografie,3
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte005,Negativ,3
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte005,Zyklus,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte005,Postkarte,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte005,Deckenbild,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Druckschrift,56
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Brief,42
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Medaille,16
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Programm,11
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Druckgraphik,7
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Zeichnung/Druckgrafik,6
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Buch,5
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Archivalien-Konvolut,4
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Audio,3
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Theaterprogramm,3
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Einzelblattsammlung,2
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Mensch (Grabausstattung / Sarg/Sarkophag),2
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Zeitungstelegramm,2
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Anzeige,2
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Plakette,2
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Briefkarte,2
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Kassette,2
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Schülerzeitschrift,2
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Kindertheater,2
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Erinnerungsstück,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Statue (Rundbild),1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Briefmarke & Sonderstempel,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Foto,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Spielzeug,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Fotoalbum,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Autograph,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Zitat,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Linoleumstempel,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Zeichnung,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Skulptur (visuelles Werk),1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Haarlocke,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Karteikarte,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Ausweis,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Illustration/Buchillustration,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Gedicht,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Spruchkarte,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Schmuckblatt,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Druckbogen,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Plakat,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Handzettel,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Rede,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Eintrittskarte,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Skulptur,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Postkarte,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Mitteilung,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Tarnschrift,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Studie,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Informationsblatt,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Zeitung,1
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte006,Flugblatt,1
none,http://ddb.vocnet.org/sparte/sparte002,Buchbeitrag,10
none,http://ddb.vocnet.org/sparte/sparte002,Artikel,7
none,http://ddb.vocnet.org/sparte/sparte002,,6
none,http://ddb.vocnet.org/sparte/sparte002,Buch,2
