mediatype,sector,dc_type_de,dc_type_en,dnb_uri,rdf_type_w,rdf_type_e,rdf_type_m,rdf_type_i,source_vocab,notes
any,any,Ansicht,View,https://d-nb.info/gnd/4001393-5,,,,,fabio,
any,any,Anstandsliteratur,Conduct Books,https://d-nb.info/gnd/4122801-7,,,,,fabio,
any,any,Anthologie,Anthology,http://d-nb.info/gnd/4002214-6,,,,,fabio,
any,any,Antiquariatskatalog,Rare Book Catalog,https://d-nb.info/gnd/4142738-5,,,,,fabio,
any,any,"""Antrag"," Vorstudie""",,,,,,fabio,
any,any,ANzeige,Advertisement,https://d-nb.info/gnd/4002377-1,,,,,fabio,
any,any,Anzeige,Advertisement,https://d-nb.info/gnd/4002377-1,,,,,fabio,
any,any,Anzeige / Bücheranzeige / Subskriptionsanzeige,Advertisement,https://d-nb.info/gnd/4153415-3,,,,,fabio,
any,any,Aphorismus,Aphorisms,https://d-nb.info/gnd/4002417-9,,,,,fabio,
any,any,Arbeitspapier,Working Paper,,,,,,fabio,
any,any,Archäologie,Archeology,https://d-nb.info/gnd/4002827-6,,,,,fabio,
any,any,Architektur,Architecture,https://d-nb.info/gnd/4002851-3,,,,,fabio,
any,any,"""Architektur"," Stadtplanung""",,,,,,fabio,
any,any,Ars,The Art of Dying,https://d-nb.info/gnd/4143072-4,,,,,fabio,
any,any,Ars moriendi,The Art of Dying,https://d-nb.info/gnd/4143072-4,,,,,fabio,
any,any,article,Article,,,,,,fabio,
any,any,Artikel,Article,,,,,,fabio,
any,any,Arzneibuch,Pharmacopoiea,https://d-nb.info/gnd/4003114-7,,,,,fabio,
any,any,Astrologie,1,https://d-nb.info/gnd/4003305-3,,,,,fabio,
any,any,Astronomie,1,https://d-nb.info/gnd/4003311-9,,,,,fabio,
any,any,Atlas,Atlas,http://d-nb.info/gnd/4143303-8,,,,,fabio,
any,any,Audiovisuelles Material,Audio Visual Material,https://d-nb.info/gnd/4522856-5,,,,,fabio,
any,any,Aufgabensammlung,Problem Set,http://d-nb.info/gnd/4143389-0,,,,,fabio,
any,any,Aufriss,Front View (Architecture),https://d-nb.info/gnd/4704588-7,,,,,fabio,
any,any,Aufsatz,Essay,https://d-nb.info/gnd/4129008-2,,,,,fabio,
any,any,Aufsatzsammlung,Auction Catalogue,http://d-nb.info/gnd/4143413-4,,,,,fabio,
any,any,Auktionskatalog,Auction Catalogue,https://d-nb.info/gnd/4143482-1,,,,,fabio,
any,any,Außenreklame,Outdoor Advertising,https://d-nb.info/gnd/4065541-6,,,,,fabio,
any,any,Außenwerbung,Outdoor Advertising,https://d-nb.info/gnd/4140128-1,,,,,fabio,
any,any,Ausstellung,Exhibition,http://d-nb.info/gnd/4129601-1,,,,,fabio,
any,any,Ausstellungskatalog,Exhibition Catalog,https://d-nb.info/gnd/4135467-9,,,,,fabio,
any,any,Autobiographie,Autobiography,https://d-nb.info/gnd/7718823-8,,,,,fabio,
any,any,Autobiographie 1871-1873,Autobiography,https://d-nb.info/gnd/7718823-8,,,,,fabio,
any,any,Ballade,Ballad,https://d-nb.info/gnd/4004343-5,,,,,fabio,
any,any,Band,Volume,,,,,,fabio,
any,any,Bauschmuck,Architectural Decor,https://d-nb.info/gnd/4043886-7,,,,,fabio,
any,any,"""Bauschmuck"," Grabmal""",,,,,,fabio,
any,any,Bausschmuck,Architectural Decor,https://d-nb.info/gnd/4043886-7,,,,,fabio,
any,any,Beichtspiegel,Confession Guide,https://d-nb.info/gnd/4144358-5,,,,,fabio,
any,any,Beigefügtes oder enthaltenes Werk,Supplement,,,,,,fabio,
any,any,Beilage,Inset,https://d-nb.info/gnd/4203535-1,,,,,fabio,
any,any,Beispielsammlung,Collection of Examples,http://d-nb.info/gnd/4144384-6,,,,,fabio,
any,any,Beitrag zu einem Periodikum,Periodical Contribution,,,,,,fabio,
any,any,Bekleidung,Apparel,https://d-nb.info/gnd/4031011-5,,,,,fabio,
any,any,Belletristische Darstellung,Belletristic Description,https://d-nb.info/gnd/4144445-0,,,,,fabio,
any,any,Bergbau,Mining,https://d-nb.info/gnd/4005614-4,,,,,fabio,
any,any,Bergbaukarte,Mining Map,https://d-nb.info/gnd/4005614-4,,,,,fabio,
any,any,Bericht,Report,https://d-nb.info/gnd/4128022-2,,,,,fabio,
any,any,"""Bericht über Institution"," Organisation o.Ä.""",,,,,,fabio,
any,any,Besitzeintrag,Ownership Registration,https://d-nb.info/gnd/4404569-4,,,,,fabio,
any,any,Bestandsanfrage,Inventory Inquiry,https://d-nb.info/gnd/4205291-9,,,,,fabio,
any,any,Besteck,Cutlery,https://d-nb.info/gnd/4144935-6,,,,,fabio,
any,any,Bestimmungsbuch,Identification Guide,http://d-nb.info/gnd/4144950-2,,,,,fabio,
any,any,Bibel,Bible,https://d-nb.info/gnd/4194156-1,,,,,fabio,
any,any,Bibliographie,Bibliography,,,,,,fabio,
any,any,Bibliographie 1818-1885,Bibliography,,,,,,fabio,
any,any,bibliography,Bibliography,,,,,,fabio,
any,any,Bibliothekskatalog,Library Catalog,https://d-nb.info/gnd/4145270-7,,,,,fabio,
any,any,Bild,Still Image,https://d-nb.info/gnd/4006568-6,,,,,fabio,
any,any,Bildband,Picture Book,https://d-nb.info/gnd/4145395-5,,,,,fabio,
any,any,Bildliche Darstellung,Pictorial Representation,http://d-nb.info/gnd/4145419-4,,,,,fabio,
any,any,Bildnis,Portait,http://d-nb.info/gnd/4006627-7,,,,,fabio,
any,any,Biografie,Biography,http://d-nb.info/gnd/4006804-3,,,,,fabio,
any,any,Biographie,Biography,,,,,,fabio,
any,any,biography,Biography,,,,,,fabio,
any,any,Bodenbeschaffenheit,Soil Composition,https://d-nb.info/gnd/4007379-8,,,,,fabio,
any,any,Bodenkarte,Soil Map,https://d-nb.info/gnd/7503057-3,,,,,fabio,
any,any,Bodenprofil,Soil Profile,https://d-nb.info/gnd/4146163-0,,,,,fabio,
any,any,book,Book,,,,,,fabio,
any,any,Botanik,Botany,https://d-nb.info/gnd/4007842-5,,,,,fabio,
any,any,Braunkohle,Lignite,https://d-nb.info/gnd/4008048-1,,,,,fabio,
any,any,Brevier,Breviary,https://d-nb.info/gnd/4146599-4,,,,,fabio,
any,any,Brief,Letter,http://d-nb.info/gnd/4008240-4,,,,,fabio,
any,any,Briefkopf,Letter Head,https://d-nb.info/gnd/4227542-8,,,,,fabio,
any,any,Briefmarke,Stamp,http://vocab.getty.edu/aat/300037321,,,,,fabio,
any,any,Briefsammlung,Letter Collection,http://d-nb.info/gnd/4146609-3,,,,,fabio,
any,any,Briefsammlung 1837,Letter Collection,https://d-nb.info/gnd/4146609-3,,,,,fabio,
any,any,Briefsteller,Letter Writing Guidelines,https://d-nb.info/gnd/4146612-3,,,,,fabio,
any,any,Brouillon,Sketch Book,,,,,,fabio,
any,any,Buch,Book,http://d-nb.info/gnd/4008570-3,,,,,fabio,
any,any,Buchbeitrag,Book Review,,,,,,fabio,
any,any,Buchbinderanweisung,Bookbinding Instruction,https://d-nb.info/gnd/4122967-8,,,,,fabio,
any,any,Buchdruck,Book Printing,https://d-nb.info/gnd/4008598-3,,,,,fabio,
any,any,Bucheinband,Book Cover,https://d-nb.info/gnd/4008602-1,,,,,fabio,
any,any,Bücheranzeige,Book Advertisement,https://d-nb.info/gnd/7508712-1,,,,,fabio,
any,any,Buchgestaltung,Book Design,https://d-nb.info/gnd/4146814-4,,,,,fabio,
any,any,Buchhandelskatalog,Bookfair Catalog,https://d-nb.info/gnd/4008626-4,,,,,fabio,
any,any,Buchillustration,Book Illustration,https://d-nb.info/gnd/4123412-1,,,,,fabio,
any,any,Buchkunst,Book Art,https://d-nb.info/gnd/4008648-3,,,,,fabio,
any,any,Buchmalerei,Book Painting,http://d-nb.info/gnd/4008650-1,,,,,fabio,
any,any,Buchseite,Book Page,http://vocab.getty.edu/aat/300194222,,,,,fabio,
any,any,Büste,Bust,http://d-nb.info/gnd/4008836-4,,,,,fabio,
any,any,catalog,Catalog,,,,,,fabio,
any,any,Chemie,Chemistry,https://d-nb.info/gnd/4009816-3,,,,,fabio,
any,any,Chiromantie,Palmistry,https://d-nb.info/gnd/4072291-0,,,,,fabio,
any,any,Chirurgie,Surgery,https://d-nb.info/gnd/4009987-8,,,,,fabio,
any,any,Chronik,Chronicle,https://d-nb.info/gnd/4127914-1,,,,,fabio,
any,any,Danksagung,Acknowledgement,https://d-nb.info/gnd/4210238-8,,,,,fabio,
any,any,Diplomarbeit,Undergraduate Thesis,https://d-nb.info/gnd/4012400-9,,,,,fabio,
any,any,directory,Directory,,,,,,fabio,
any,any,Diskussionsprotokoll,Discussion Protocol,https://d-nb.info/gnd/4012478-2,,,,,fabio,
any,any,Dissertation,Dissertation,https://d-nb.info/gnd/4012494-0,,,,,fabio,
any,any,Dissertation o. Habilitation,Advanced Doctoral Thesis,,,,,,fabio,
any,any,Dissertation: jur.,Legal Doctoral Thesis,https://d-nb.info/gnd/4029067-0,,,,,fabio,
any,any,Dissertation: jur.Kommentar: jur.,Legal Doctoral Thesis,https://d-nb.info/gnd/4029067-0,,,,,fabio,
any,any,Dissertation: med.,Medical Doctoral Thesis,https://d-nb.info/gnd/4038291-6,,,,,fabio,
any,any,Dissertation: theol.,Theological Doctoral Thesis,https://d-nb.info/gnd/4185080-4,,,,,fabio,
any,any,Dissertation:jur,Legal Doctoral Thesis,https://d-nb.info/gnd/4029067-0,,,,,fabio,
any,any,Dissertation:jur.,Legal Doctoral Thesis,https://d-nb.info/gnd/4029067-0,,,,,fabio,
any,any,Dissertation:med.,Medical Doctoral Thesis,https://d-nb.info/gnd/4038291-6,,,,,fabio,
any,any,Dissertation:phil.,Dissertation,https://d-nb.info/gnd/4185080-4,,,,,fabio,
any,any,Dissertation:theol.,Theological Doctoral Thesis,https://d-nb.info/gnd/4174284-9,,,,,fabio,
any,any,Dissertationensammlung,Thesis Collection,,,,,,fabio,
any,any,Dokument,Document,http://d-nb.info/gnd/4180009-6,,,,,fabio,
any,any,Drama,Play,http://d-nb.info/gnd/4012899-4,,,,,fabio,
any,any,drama,Drama,https://d-nb.info/gnd/4012899-4,,,,,fabio,
any,any,Drama / Schwank / Fastnachtsspiel / Jesuitendrama / Komödie / Tragödie,Drama,https://d-nb.info/gnd/4060591-7,,,,,fabio,
any,any,Druck,Print,http://d-nb.info/gnd/4113357-2,,,,,fabio,
any,any,Druckermarke,Printer's Mark,https://d-nb.info/gnd/4150724-1,,,,,fabio,
any,any,Druckgrafik,Print,http://d-nb.info/gnd/4113357-2,,,,,fabio,
any,any,Druckgraphik,Print,http://d-nb.info/gnd/4021845-4,,,,,fabio,
any,any,Druckgraphik & Zeichenkunst,Print & Drawing,https://d-nb.info/gnd/4113357-2,,,,,fabio,
any,any,Druckgraphik?,Print,https://d-nb.info/gnd/4113357-2,,,,,fabio,
any,any,Durchschnitt,Cutaway drawing,https://d-nb.info/gnd/4230496-9,,,,,fabio,
any,any,Edikt,Edict,https://d-nb.info/gnd/4013556-1,,,,,fabio,
any,any,Einblattdruck,Broadsheet,https://d-nb.info/gnd/4151236-4,,,,,fabio,
any,any,Einblattdrucke,Broadsheets,https://d-nb.info/gnd/4151236-4,,,,,fabio,
any,any,Einfache Handschrift,Simple Manuscript,,,,,,fabio,
any,any,Einführung,Introduction,http://d-nb.info/gnd/4151278-9,,,,,fabio,
any,any,Eingang,Incoming Note,https://d-nb.info/gnd/4151283-2,,,,,fabio,
any,any,Eingangsvermerk,Incoming Note,https://d-nb.info/gnd/4206777-7,,,,,fabio,
any,any,Einladung,Invitation,https://d-nb.info/gnd/4460492-0,,,,,fabio,
any,any,Einlegeblatt,Inset,,,,,,fabio,
any,any,Einzelblatt (aus Druck),Single Page,,,,,,fabio,
any,any,Elegie,Elegy,https://d-nb.info/gnd/4151713-1,,,,,fabio,
any,any,Elektronische Publikation,Electronic Publication,https://d-nb.info/gnd/4514269-5,,,,,fabio,
any,any,Elfenbein,Ivory,https://d-nb.info/gnd/4014424-0,,,,,fabio,
any,any,Emblembuch,Emblem Book,https://d-nb.info/gnd/4014553-0,,,,,fabio,
any,any,Enthaltenes Werk,Contained Work,,,,,,fabio,
any,any,Entscheidungssammlung,Law Report,https://d-nb.info/gnd/4152408-1,,,,,fabio,
any,any,Enzyklopädie,Encyclopedia,https://d-nb.info/gnd/4014986-9,,,,,fabio,
any,any,Epigramm,Epigram,https://d-nb.info/gnd/4152507-3,,,,,fabio,
any,any,Epik,Epic Poetry,https://d-nb.info/gnd/4015025-2,,,,,fabio,
any,any,Epik / Epos / Verserzählung / Roman / Erzählung,Epic Poety / Epic Poem / Narrative Poem / Novel / Short Story,https://d-nb.info/gnd/4015464-6,,,,,fabio,
any,any,Epikedeion,Epicedion,https://d-nb.info/gnd/4359648-4,,,,,fabio,
any,any,Epos,Epic Poem,https://d-nb.info/gnd/4015065-3,,,,,fabio,
any,any,Erbauungsliteratur,Edifying Literature,https://d-nb.info/gnd/4129866-4,,,,,fabio,
any,any,Erinnerungsblatt,Memorial Card,https://d-nb.info/gnd/4795933-2,,,,,fabio,
any,any,Erlebnisbericht,Eyewitness Report,https://d-nb.info/gnd/4133254-4,,,,,fabio,
any,any,Erotik,Erotica,https://d-nb.info/gnd/4015369-1,,,,,fabio,
any,any,Erotische,Erotica,https://d-nb.info/gnd/4015369-1,,,,,fabio,
any,any,Erotische Literatur,Erotica,https://d-nb.info/gnd/4139435-5,,,,,fabio,
any,any,Erzählung,Story,https://d-nb.info/gnd/4015464-6,,,,,fabio,
any,any,Etikett,Sticker / Label,http://vocab.getty.edu/aat/300028730,,,,,fabio,
any,any,Exlibris,Book Plate,http://vocab.getty.edu/aat/300028731,,,,,fabio,
any,any,Fabel,Fable,https://d-nb.info/gnd/4016112-2,,,,,fabio,
any,any,Fallsammlung,Case Digest,https://d-nb.info/gnd/4153616-2,,,,,fabio,
any,any,Fastnachtsspiel,Shrovetide Play,https://d-nb.info/gnd/4016518-8,,,,,fabio,
any,any,Faszikel,Unbound Manuscripts,,,,,,fabio,
any,any,Faszikel Handschrift,Unbound Manuscripts,,,,,,fabio,
any,any,Feldpost,Military Postal Service,https://d-nb.info/gnd/4129680-1,,,,,fabio,
any,any,Feldpost - 1866,Military Postal Service,https://d-nb.info/gnd/4129680-1,,,,,fabio,
any,any,Felsformation,Rock Formation,https://d-nb.info/gnd/4436005-8,,,,,fabio,
any,any,Festbeschreibung,Ceremonial Description,https://d-nb.info/gnd/4121260-5,,,,,fabio,
any,any,festschrift,Festschrift,https://d-nb.info/gnd/4016928-5,,,,,fabio,
any,any,Festschrift,Festschrift,https://d-nb.info/gnd/4016928-5,,,,,fabio,
any,any,Festungsbau,Fortress Construction,https://d-nb.info/gnd/4016934-0,,,,,fabio,
any,any,Fibel,Primer,https://d-nb.info/gnd/4017033-0,,,,,fabio,
any,any,Figurengedicht,Calligram,https://d-nb.info/gnd/4130241-2,,,,,fabio,
any,any,Firmenschrift,Corporate publication,https://d-nb.info/gnd/4772181-9,,,,,fabio,
any,any,Firmenzeichen,Corporate logo,https://d-nb.info/gnd/4124979-3,,,,,fabio,
any,any,Flachriss,Geological Seam Map,https://d-nb.info/gnd/4230496-9,,,,,fabio,
any,any,Flöz,Coal Seam,https://d-nb.info/gnd/4154649-0,,,,,fabio,
any,any,Flözkarte,Coal Seam Map,https://d-nb.info/gnd/4154649-0,,,,,fabio,
any,any,Flugblatt,Flyer,http://vocab.getty.edu/aat/300211825,,,,,fabio,
any,any,Flugschrift,Pamphlet,https://d-nb.info/gnd/4154770-6,,,,,fabio,
any,any,Flussverlauf,River Course,https://d-nb.info/gnd/4133254-4,,,,,fabio,
any,any,Formularsammlung,Book of Forms,https://d-nb.info/gnd/4155034-1,,,,,fabio,
any,any,Forschungsbericht,Research Report,http://d-nb.info/gnd/4155043-2,,,,,fabio,
any,any,fortlaufendes Sammelwerk,Serial Publication,https://d-nb.info/gnd/4155074-2,,,,,fabio,
any,any,Fortlaufendes Sammelwerk,Serial Publication,https://d-nb.info/gnd/4155074-2,,,,,fabio,
any,any,Foto,Photo,http://d-nb.info/gnd/4045895-7,,,,,fabio,
any,any,Fotografie,Photo,http://d-nb.info/gnd/4045895-7,,,,,fabio,
any,any,Fragment,Part of a Document,http://vocab.getty.edu/aat/300117130,,,,,fabio,
any,any,Frauenliteratur,Women's Literature,https://d-nb.info/gnd/4113622-6,,,,,fabio,
any,any,Freimaurerliteratur,Freemason Literature,https://d-nb.info/gnd/4123227-6,,,,,fabio,
any,any,Freundschaftsbild,Friendship Photo,https://d-nb.info/gnd/7532598-6,,,,,fabio,
any,any,Frontispiz,Frontispiece,http://vocab.getty.edu/aat/300083021,,,,,fabio,
any,any,Führer,Travel Guide,http://d-nb.info/gnd/4155569-7,,,,,fabio,
any,any,Führer / Reiseführer,Travel Guide,https://d-nb.info/gnd/4049291-6,,,,,fabio,
any,any,Führer 1837,Travel Guide,https://d-nb.info/gnd/4155569-7,,,,,fabio,
any,any,Fürstenspiegel,Mirrors for Princes,https://d-nb.info/gnd/4018818-8,,,,,fabio,
any,any,Gartenbau,Horticulture,https://d-nb.info/gnd/4019294-5,,,,,fabio,
any,any,Gebet,Prayer,https://d-nb.info/gnd/4019514-4,,,,,fabio,
any,any,Gebetbuch,Prayer Book,https://d-nb.info/gnd/4019514-4,,,,,fabio,
any,any,Gebietskarte,Area Map,https://d-nb.info/gnd/4029783-4,,,,,fabio,
any,any,Gebrauchsgrafik,Commercial Art,https://d-nb.info/gnd/4019558-2,,,,,fabio,
any,any,Gebrauchsgrafik/Reklame,"""Advertisement""",https://d-nb.info/gnd/4065541-6,,,,,fabio,
any,any,Gebrauchsgraphik,Commercial Art,https://d-nb.info/gnd/4019558-2,,,,,fabio,
any,any,Gedicht,Poem,http://d-nb.info/gnd/4036774-5,,,,,fabio,
any,any,Gedichtband,Book of Poems,https://d-nb.info/gnd/4036774-5,,,,,fabio,
any,any,Gedichtsammlung,Poetry Collection,https://d-nb.info/gnd/4036774-5,,,,,fabio,
any,any,Gegentrum,"""In geology",,,,,,fabio,
any,any,Geldwesen,Monetary System,https://d-nb.info/gnd/4019889-3,,,,,fabio,
any,any,Gelegenheitsschrift,Occasional Writing,https://d-nb.info/gnd/4156438-8,,,,,fabio,
any,any,Gelegenheitsschrift: Einladung,Invitation,https://d-nb.info/gnd/4460492-0,,,,,fabio,
any,any,Gelegenheitsschrift: Einweihung,Inauguration,https://d-nb.info/gnd/4338947-8,,,,,fabio,
any,any,Gelegenheitsschrift: Geburtstag,Birthday,https://d-nb.info/gnd/4019608-2,,,,,fabio,
any,any,Gelegenheitsschrift: Gedenken,Commemoration,https://d-nb.info/gnd/4369798-7,,,,,fabio,
any,any,Gelegenheitsschrift: Promotion,Doctorate,https://d-nb.info/gnd/4175921-7,,,,,fabio,
any,any,Gelegenheitsschrift: Tod,Death,https://d-nb.info/gnd/4060294-1,,,,,fabio,
any,any,Gelegenheitsschrift:Abschied,Farewell,https://d-nb.info/gnd/4215139-9,,,,,fabio,
any,any,Gelegenheitsschrift:Amtsantritt,Accession to Office,https://d-nb.info/gnd/4323767-8,,,,,fabio,
any,any,Gelegenheitsschrift:Begrüßung,Official Welcome,https://d-nb.info/gnd/4284568-3,,,,,fabio,
any,any,Gelegenheitsschrift:Einladung,Invitation,https://d-nb.info/gnd/4460492-0,,,,,fabio,
any,any,Gelegenheitsschrift:Einweihung,Inauguration,https://d-nb.info/gnd/4338947-8,,,,,fabio,
any,any,Gelegenheitsschrift:Fest,Celebration,https://d-nb.info/gnd/4121260-5,,,,,fabio,
any,any,Gelegenheitsschrift:Friedensschluß,Peace Treaty,https://d-nb.info/gnd/4156438-8,,,,,fabio,
any,any,Gelegenheitsschrift:Geburt,Birth,https://d-nb.info/gnd/4019589-2,,,,,fabio,
any,any,Gelegenheitsschrift:Geburtstag,Birthday,https://d-nb.info/gnd/4019608-2,,,,,fabio,
any,any,Gelegenheitsschrift:Gedenken,Commemoration,https://d-nb.info/gnd/4369798-7,,,,,fabio,
any,any,Gelegenheitsschrift:Hochzeit,Wedding,https://d-nb.info/gnd/4025292-9,,,,,fabio,
any,any,Gelegenheitsschrift:Jubiläum,Jubilee,https://d-nb.info/gnd/4129003-3,,,,,fabio,
any,any,Gelegenheitsschrift:Konversion,Conversion,https://d-nb.info/gnd/4156438-8,,,,,fabio,
any,any,Gelegenheitsschrift:Krönung,Coronation,https://d-nb.info/gnd/4165795-0,,,,,fabio,
any,any,Gelegenheitsschrift:Namenstag,Name Day,https://d-nb.info/gnd/4171140-3,,,,,fabio,
any,any,Gelegenheitsschrift:Neujahr,New Year,https://d-nb.info/gnd/4358755-0,,,,,fabio,
any,any,Gelegenheitsschrift:Promotion,Doctorate,https://d-nb.info/gnd/4175921-7,,,,,fabio,
any,any,Gelegenheitsschrift:Sieg,Victory,https://d-nb.info/gnd/4291373-1,,,,,fabio,
any,any,Gelegenheitsschrift:Taufe,Baptism,https://d-nb.info/gnd/4059150-5,,,,,fabio,
any,any,Gelegenheitsschrift:Tod,Death,https://d-nb.info/gnd/4060294-1,,,,,fabio,
any,any,Gelegenheitsschrift:Visitation,Visitation,https://d-nb.info/gnd/4132571-0,,,,,fabio,
any,any,Gelegenheitsschrift.Fest,Celebration,https://d-nb.info/gnd/4156438-8,,,,,fabio,
any,any,Gemälde,Painting,http://d-nb.info/gnd/4122164-3,,,,,fabio,
any,any,Genealogie,Genealogy,https://d-nb.info/gnd/4020097-8,,,,,fabio,
any,any,Genealogische Tafel,Genealogical Board,https://d-nb.info/gnd/4156582-4,,,,,fabio,
any,any,Geognostische Karte,Genealogical Map,,,,,,fabio,
any,any,Geographie,Geography,https://d-nb.info/gnd/4020216-1,,,,,fabio,
any,any,Geologie,Geology,https://d-nb.info/gnd/4020227-6,,,,,fabio,
any,any,Geometrie,Geometry,https://d-nb.info/gnd/4020236-7,,,,,fabio,
any,any,Gesangbuch,Hymnal,https://d-nb.info/gnd/4137651-1,,,,,fabio,
any,any,Geschäftskarte,Business Card,https://d-nb.info/gnd/4393831-0,,,,,fabio,
any,any,Geschirr,Crockery,https://d-nb.info/gnd/4020216-1,,,,,fabio,
any,any,Gesellschaftsschrift,Proceedings of Scientific Societies,https://d-nb.info/gnd/4497087-0,,,,,fabio,
any,any,Gesetz,Law,https://d-nb.info/gnd/4020660-9,,,,,fabio,
any,any,Gesetzessammlung,Statute Book,,,,,,fabio,
any,any,Glas,Cup,https://d-nb.info/gnd/4021142-3,,,,,fabio,
any,any,Glaswaren,Glassware,https://d-nb.info/gnd/4021142-3,,,,,fabio,
any,any,Grafik,Graphics,http://d-nb.info/gnd/4021845-4,,,,,fabio,
any,any,grafik,Graphics,https://d-nb.info/gnd/4021845-4,,,,,fabio,
any,any,Grammatik,Grammar,https://d-nb.info/gnd/4021806-5,,,,,fabio,
any,any,Graphik,Graphics,http://d-nb.info/gnd/4021845-4,,,,,fabio,
any,any,Grenzen,Borders,,,,,,fabio,
any,any,Grubenfeld,Mining Claim,https://d-nb.info/gnd/7518666-4,,,,,fabio,
any,any,Grubenriss,Mining Shaft Layout,,,,,,fabio,
any,any,Grundriss,Layout,http://vocab.getty.edu/aat/300034158,,,,,fabio,
any,any,Grußkarte,Greetings Card,http://d-nb.info/gnd/4197426-8,,,,,fabio,
any,any,Gutachten,Assessment,https://d-nb.info/gnd/4022596-3,,,,,fabio,
any,any,Gynäkologie,Gynecology,https://d-nb.info/gnd/4018225-3,,,,,fabio,
any,any,Habilitationsschrift,Professorial Dissertation,https://d-nb.info/gnd/4158654-2,,,,,fabio,
any,any,Handbuch,Handbook,https://d-nb.info/gnd/4158977-4,,,,,fabio,
any,any,Handschrift,Manuscript,https://d-nb.info/gnd/4023287-6,,,,,fabio,
any,any,Hausväterliteratur,Household Management,https://d-nb.info/gnd/4254481-6,,,,,fabio,
any,any,Heft,Notebook (Issue),https://d-nb.info/gnd/4704591-7,,,,,fabio,
any,any,Heiligenvita,Hagiography,https://d-nb.info/gnd/4127195-6,,,,,fabio,
any,any,Heraldik,Heraldry,https://d-nb.info/gnd/4072428-1,,,,,fabio,
any,any,Herzogtum,Duchy,https://d-nb.info/gnd/4159687-0,,,,,fabio,
any,any,hist.,History,https://d-nb.info/gnd/4020517-4,,,,,fabio,
any,any,Hochschulschrift,Thesis,http://d-nb.info/gnd/4113937-9,,,,,fabio,
any,any,Hochschulschrift / Dissertation / Matrikel / Vorlesung / Vorlesungsverzeichnis / Dissertationensammlung,Thesis,https://d-nb.info/gnd/4188684-7,,,,,fabio,
any,any,HochschulschriftGelegenheitsschrift: Einladung,Thesis,https://d-nb.info/gnd/4460492-0,,,,,fabio,
any,any,Höhenlinie,Contour (Road Work),https://d-nb.info/gnd/4160355-2,,,,,fabio,
any,any,Höhenschichtenkarte,Heightlayermap,,,,,,fabio,
any,any,Holzschnitt,Woodcarving,https://d-nb.info/gnd/4025736-8,,,,,fabio,
any,any,"""humor"," satire""",,,,,,fabio,
any,any,Illustration,Illustration,https://d-nb.info/gnd/4123412-1,,,,,fabio,
any,any,illustration,Illustration,https://d-nb.info/gnd/4123412-1,,,,,fabio,
any,any,IMAGE,Image,https://d-nb.info/gnd/4026574-2,,,,,fabio,
any,any,Index,Index,https://d-nb.info/gnd/4132120-0,,,,,fabio,
any,any,index,Index,https://d-nb.info/gnd/4161483-5,,,,,fabio,
any,any,Inhaltsverzeichnis,Table of Contents,https://d-nb.info/gnd/4616899-0,,,,,fabio,
any,any,Inkunabel,Incunabulum,https://d-nb.info/gnd/4027041-5,,,,,fabio,
any,any,Inselkarte,Island Map,https://d-nb.info/gnd/4029783-4,,,,,fabio,
any,any,Inserat,Advertisement (Insert),,,,,,fabio,
any,any,Inventar,Inventory,http://vocab.getty.edu/aat/300027045,,,,,fabio,
any,any,issue,Issue,,,,,,fabio,
any,any,Itinerar,Itinerary,https://d-nb.info/gnd/4162627-8,,,,,fabio,
any,any,Jagdliteratur,Hunting Literature,https://d-nb.info/gnd/4236086-9,,,,,fabio,
any,any,Jahrgang,Year,https://d-nb.info/gnd/4200408-1,,,,,fabio,
any,any,Jesuitendrama,Jesuit Drama,https://d-nb.info/gnd/4162744-1,,,,,fabio,
any,any,journal,Journal,,,,,,fabio,
any,any,Judaicum,Jewish Literature,https://d-nb.info/gnd/4332690-0,,,,,fabio,
any,any,Jugendbuch,Young Adult Book,http://d-nb.info/gnd/4306252-0,,,,,fabio,
any,any,Jugendsachbuch,Young Adult Non-Fiction Book,http://d-nb.info/gnd/4028933-3,,,,,fabio,
any,any,jur.,Law,,,,,,fabio,
any,any,Kalender,Calendar,http://d-nb.info/gnd/4029290-3,,,,,fabio,
any,any,Kalenderblatt,Calendar Page,,,,,,fabio,
any,any,Kanal,Channel,https://d-nb.info/gnd/4029459-6,,,,,fabio,
any,any,Kapitel,Chapter,https://d-nb.info/gnd/4290552-7,,,,,fabio,
any,any,Karikatur,Caricature,http://d-nb.info/gnd/4029670-2,,,,,fabio,
any,any,Karmeliter,Carmelites,,,,,,fabio,
any,any,Karte,Map,https://d-nb.info/gnd/4029783-4,,,,,fabio,
any,any,Katalog,Catalog,http://d-nb.info/gnd/4163417-2,,,,,fabio,
any,any,Katalog / Bibliothekskatalog,Library Catalog,https://d-nb.info/gnd/4145270-7,,,,,fabio,
any,any,Katalog 1851,Catalog,https://d-nb.info/gnd/4163417-2,,,,,fabio,
any,any,Katalog 1870,Catalog,https://d-nb.info/gnd/4163417-2,,,,,fabio,
any,any,Katalog 1881,Catalog,https://d-nb.info/gnd/4163417-2,,,,,fabio,
any,any,Katalogumschlag,Catalog Envelope,https://d-nb.info/gnd/4163417-2,,,,,fabio,
any,any,Katechismus,Catechism,https://d-nb.info/gnd/4131748-8,,,,,fabio,
